date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1996-05-13,26.5,17.2,21.6,0.1,0.1,0.0,13.4,27.4,96,18.87,4.36
1996-05-14,20.3,18.5,19.3,1.4,1.4,0.0,18.3,27.4,58,3.91,2.39
1996-05-15,20.8,15.9,18.0,3.1,3.1,0.0,17.8,39.2,71,10.64,2.81
1996-05-16,19.9,15.9,17.6,4.5,4.5,0.0,14.8,30.2,78,7.6,1.8
1996-05-17,23.5,17.1,20.0,0.0,0.0,0.0,12.1,24.8,95,11.81,2.51
1996-05-18,24.5,17.9,21.1,0.3,0.3,0.0,11.1,22.7,110,17.68,3.74
1996-05-19,27.4,17.4,22.9,0.0,0.0,0.0,10.6,20.5,230,22.2,4.41
1996-05-20,31.1,17.9,24.7,0.0,0.0,0.0,11.7,23.8,206,27.43,5.78
1996-05-21,31.8,17.9,25.6,0.1,0.1,0.0,14.8,23.4,326,27.99,5.89
1996-05-22,28.8,19.5,24.1,0.0,0.0,0.0,17.7,37.1,94,27.8,6.8
1996-05-23,28.0,19.0,23.2,0.0,0.0,0.0,15.2,31.0,91,25.98,6.08
1996-05-24,28.4,18.3,23.1,0.1,0.1,0.0,13.0,27.7,80,22.76,4.96
1996-05-25,27.1,19.9,22.8,2.7,2.7,0.0,14.1,28.8,101,15.87,3.44
1996-05-26,28.2,18.5,23.7,0.0,0.0,0.0,14.1,25.6,122,26.81,5.5
1996-05-27,26.7,18.5,21.9,0.0,0.0,0.0,17.6,32.8,67,18.99,3.9
1996-05-28,24.7,17.7,21.5,0.4,0.4,0.0,11.4,24.5,65,15.27,3.17
1996-05-29,26.7,17.9,22.2,0.0,0.0,0.0,11.9,26.3,91,22.96,4.62
1996-05-30,27.6,18.2,23.1,0.0,0.0,0.0,13.7,28.1,94,21.27,4.54
1996-05-31,26.9,20.3,23.5,0.7,0.7,0.0,16.2,30.2,93,13.66,3.23
1996-06-01,27.0,20.0,23.8,0.1,0.1,0.0,16.6,33.1,89,10.69,2.74
1996-06-02,28.1,21.8,25.1,2.1,2.1,0.0,12.3,29.9,140,14.03,3.04
1996-06-03,26.3,23.2,24.5,26.0,26.0,0.0,10.5,23.8,80,7.71,1.64
1996-06-04,23.5,17.4,20.7,19.0,19.0,0.0,23.9,44.3,63,4.13,1.31
1996-06-05,22.6,16.1,18.9,37.9,37.9,0.0,21.9,37.4,70,12.21,2.57
1996-06-06,25.0,17.8,21.4,4.0,4.0,0.0,10.8,24.1,94,13.49,2.62
1996-06-07,25.6,20.0,22.3,3.3,3.3,0.0,11.2,32.4,320,10.41,2.25
1996-06-08,26.1,19.9,22.9,3.3,3.3,0.0,8.7,19.8,65,10.94,2.29
1996-06-09,26.4,21.8,23.7,8.5,8.5,0.0,12.5,31.7,300,10.83,2.24
1996-06-10,25.6,20.7,22.8,29.6,29.6,0.0,12.5,24.8,250,7.77,1.82
1996-06-11,25.5,20.4,22.7,3.6,3.6,0.0,10.0,13.0,159,6.98,1.56
1996-06-12,31.1,18.5,25.2,0.0,0.0,0.0,12.6,23.4,166,26.92,5.49
1996-06-13,32.0,22.0,27.1,0.0,0.0,0.0,19.1,34.6,175,28.63,6.15
1996-06-14,32.7,23.4,28.0,0.0,0.0,0.0,17.3,29.9,174,27.99,6.04
1996-06-15,31.7,25.2,28.4,0.9,0.9,0.0,20.5,40.3,186,23.02,5.32
1996-06-16,29.7,25.7,27.8,3.4,3.4,0.0,25.8,49.0,185,16.64,4.13
1996-06-17,29.6,24.5,26.9,18.7,18.7,0.0,22.0,56.2,234,12.62,3.17
1996-06-18,29.2,21.8,26.1,5.3,5.3,0.0,16.5,30.2,130,17.91,3.77
1996-06-19,28.7,22.7,26.5,18.2,18.2,0.0,17.2,45.7,231,7.96,2.11
1996-06-20,28.9,21.3,24.7,7.0,7.0,0.0,21.4,42.1,227,20.96,4.96
1996-06-21,28.9,21.5,25.1,0.2,0.2,0.0,20.3,40.0,247,25.91,5.6
1996-06-22,31.1,20.6,26.3,0.0,0.0,0.0,12.0,23.4,157,25.78,5.54
1996-06-23,29.2,22.3,25.0,26.3,26.3,0.0,14.0,24.8,103,11.77,2.75
1996-06-24,22.1,19.0,20.5,81.2,81.2,0.0,16.3,29.5,30,2.59,0.85
1996-06-25,23.9,18.7,20.9,4.2,4.2,0.0,12.6,24.8,101,9.96,2.07
1996-06-26,27.6,18.8,23.4,2.4,2.4,0.0,13.9,24.1,153,18.84,3.83
1996-06-27,29.7,23.3,25.7,7.8,7.8,0.0,16.3,32.4,187,18.6,3.77
1996-06-28,29.5,24.3,26.7,41.0,41.0,0.0,22.0,45.4,170,8.93,2.26
1996-06-29,28.3,20.6,25.2,29.3,29.3,0.0,29.8,61.6,229,14.86,3.46
1996-06-30,30.4,22.2,25.9,0.4,0.4,0.0,13.9,32.4,172,19.4,4.02
1996-07-01,30.2,23.8,26.8,2.3,2.3,0.0,15.0,31.3,177,16.93,3.62
1996-07-02,26.3,24.9,25.6,24.2,24.2,0.0,18.2,31.3,169,6.79,1.58
1996-07-03,29.8,24.3,26.9,27.0,27.0,0.0,18.1,37.8,170,8.51,2.42
1996-07-04,27.5,24.8,26.4,15.7,15.7,0.0,23.6,43.6,220,6.84,1.9
1996-07-05,28.2,24.6,26.0,28.0,28.0,0.0,9.5,36.4,186,8.53,1.85
1996-07-06,30.9,24.7,27.8,1.3,1.3,0.0,10.9,19.8,196,19.04,3.98
1996-07-07,32.5,25.2,28.7,0.3,0.3,0.0,13.7,26.6,127,22.9,4.86
1996-07-08,28.9,25.1,26.8,0.0,0.0,0.0,21.3,41.0,91,16.28,3.57
1996-07-09,25.3,22.3,23.6,12.7,12.7,0.0,17.6,34.6,93,9.57,2.29
1996-07-10,22.3,20.5,21.2,49.9,49.9,0.0,21.2,43.6,65,2.51,0.77
1996-07-11,22.7,20.5,21.4,0.0,0.0,0.0,13.5,25.9,348,4.94,1.22
1996-07-12,26.1,20.7,23.2,0.4,0.4,0.0,9.4,22.3,49,13.25,2.74
1996-07-13,29.8,21.2,25.6,0.0,0.0,0.0,14.1,28.4,149,23.66,4.81
1996-07-14,26.2,24.1,24.9,71.5,71.5,0.0,22.9,60.1,150,2.74,0.98
1996-07-15,27.8,22.5,24.9,44.3,44.3,0.0,23.1,61.6,247,9.09,2.14
1996-07-16,26.3,22.7,24.6,44.4,44.4,0.0,16.7,34.6,146,3.78,0.96
1996-07-17,29.3,25.2,27.2,1.8,1.8,0.0,23.6,43.9,172,10.06,2.44
1996-07-18,27.9,23.6,26.2,8.0,8.0,0.0,14.6,24.8,144,8.54,1.9
1996-07-19,30.9,24.2,27.5,18.0,18.0,0.0,9.9,32.8,183,20.31,4.24
1996-07-20,31.9,26.0,28.2,5.6,5.6,0.0,12.9,27.7,174,16.17,3.53
1996-07-21,31.5,26.0,28.1,12.0,12.0,0.0,12.3,38.9,202,15.44,3.37
1996-07-22,33.6,26.0,29.0,9.8,9.8,0.0,12.6,24.8,157,18.71,4.14
1996-07-23,34.8,27.5,30.9,0.0,0.0,0.0,13.0,28.1,171,24.65,5.48
1996-07-24,34.9,28.0,31.0,0.0,0.0,0.0,12.4,27.0,184,23.06,5.38
1996-07-25,35.0,27.6,31.0,0.0,0.0,0.0,12.0,26.3,163,24.06,5.54
1996-07-26,33.1,28.2,30.3,0.0,0.0,0.0,18.3,35.3,109,22.53,5.33
1996-07-27,31.7,27.0,29.3,0.4,0.4,0.0,26.0,49.0,97,19.59,5.09
1996-07-28,32.8,26.7,29.7,0.1,0.1,0.0,22.3,40.7,126,22.41,5.46
1996-07-29,33.6,27.7,30.5,0.0,0.0,0.0,16.8,35.3,158,24.55,5.67
1996-07-30,34.8,27.3,30.8,0.2,0.2,0.0,14.5,25.6,121,24.63,5.65
1996-07-31,32.6,25.4,29.1,0.0,0.0,0.0,20.0,38.2,91,23.28,5.48
1996-08-01,31.5,26.8,29.0,0.4,0.4,0.0,31.7,58.3,69,16.73,4.77
1996-08-02,31.8,27.2,28.9,6.8,6.8,0.0,33.4,67.7,94,11.38,4.36
1996-08-03,31.3,27.5,29.5,0.8,0.8,0.0,28.2,59.8,126,12.48,4.1
1996-08-04,33.9,28.0,30.8,0.1,0.1,0.0,18.6,37.8,150,23.01,5.65
1996-08-05,33.9,27.8,30.8,0.0,0.0,0.0,16.7,34.6,163,23.91,5.65
1996-08-06,35.0,27.6,31.1,0.0,0.0,0.0,15.3,35.6,167,25.06,5.93
1996-08-07,35.6,27.6,31.2,0.0,0.0,0.0,8.4,18.0,110,23.63,5.33
1996-08-08,34.9,27.1,30.8,0.0,0.0,0.0,11.8,24.1,68,23.92,5.63
1996-08-09,34.2,27.3,30.8,0.0,0.0,0.0,14.8,29.2,86,21.86,5.36
1996-08-10,35.3,27.4,31.4,0.2,0.2,0.0,13.4,23.4,113,23.47,5.48
1996-08-11,33.2,28.1,30.3,2.1,2.1,0.0,14.5,27.4,7,18.88,4.38
1996-08-12,28.7,25.3,26.8,7.0,7.0,0.0,14.1,27.7,3,8.19,2.01
1996-08-13,30.8,23.3,26.8,2.6,2.6,0.0,12.9,29.2,18,21.63,4.69
1996-08-14,31.2,22.1,27.0,0.0,0.0,0.0,7.6,18.7,91,24.07,5.03
1996-08-15,32.9,24.6,28.7,0.3,0.3,0.0,11.5,25.2,102,24.89,5.69
1996-08-16,33.0,24.9,28.8,0.0,0.0,0.0,14.4,28.1,93,23.62,5.65
1996-08-17,32.1,24.9,28.3,1.2,1.2,0.0,13.4,29.9,83,20.79,4.72
1996-08-18,31.1,24.9,27.1,11.1,11.1,0.0,14.9,25.9,87,16.15,3.51
1996-08-19,27.8,24.7,26.1,15.7,15.7,0.0,13.7,26.3,141,9.62,2.05
1996-08-20,30.7,24.9,27.3,7.0,7.0,0.0,9.0,22.7,179,16.08,3.35
1996-08-21,31.9,24.2,27.4,7.0,7.0,0.0,11.0,22.3,29,17.46,3.67
1996-08-22,31.4,24.9,27.7,0.8,0.8,0.0,7.8,20.5,83,18.32,3.89
1996-08-23,29.4,22.3,25.8,0.5,0.5,0.0,21.9,41.4,57,13.08,3.02
1996-08-24,27.1,21.2,24.1,0.0,0.0,0.0,11.9,24.1,51,11.61,2.74
1996-08-25,30.0,23.1,26.7,0.2,0.2,0.0,11.2,27.7,79,17.6,3.87
1996-08-26,32.2,24.7,27.7,9.2,9.2,0.0,9.9,23.4,96,20.22,4.28
1996-08-27,27.7,23.9,25.4,1.7,1.7,0.0,14.9,29.9,324,11.87,2.54
1996-08-28,25.8,22.3,23.7,0.4,0.4,0.0,11.5,20.9,23,7.55,1.85
1996-08-29,23.4,21.0,22.1,11.2,11.2,0.0,9.9,21.6,40,3.52,0.92
1996-08-30,26.3,20.7,23.0,0.1,0.1,0.0,16.3,34.9,74,18.26,3.64
1996-08-31,28.3,18.5,23.5,0.0,0.0,0.0,12.3,27.7,46,21.44,4.3
1996-09-01,28.5,19.9,24.4,0.3,0.3,0.0,8.2,22.0,62,20.82,4.2
1996-09-02,29.3,20.2,24.9,0.0,0.0,0.0,9.1,22.7,99,21.75,4.48
1996-09-03,29.4,21.5,24.7,0.7,0.7,0.0,13.4,25.2,39,19.27,3.95
1996-09-04,28.2,20.9,24.4,0.2,0.2,0.0,9.5,17.6,13,16.04,3.27
1996-09-05,30.4,21.9,26.2,0.0,0.0,0.0,11.2,27.0,125,20.7,4.35
1996-09-06,26.3,22.3,24.1,4.5,4.5,0.0,11.2,23.8,32,6.91,1.62
1996-09-07,24.1,22.0,23.0,30.1,30.1,0.0,13.0,24.1,47,3.61,0.85
1996-09-08,29.0,22.7,25.4,0.0,0.0,0.0,15.1,24.5,338,13.96,3.05
1996-09-09,26.2,21.2,23.5,0.2,0.2,0.0,16.9,32.0,40,11.85,2.69
1996-09-10,27.4,21.4,23.6,2.2,2.2,0.0,14.2,29.2,83,8.97,2.19
1996-09-11,29.1,22.3,25.3,4.4,4.4,0.0,10.0,23.8,102,15.6,3.19
1996-09-12,27.4,21.8,24.0,6.6,6.6,0.0,15.1,30.6,2,8.94,1.89
1996-09-13,28.6,20.6,24.1,0.0,0.0,0.0,11.7,20.5,86,16.98,3.42
1996-09-14,29.7,20.9,25.3,0.0,0.0,0.0,15.6,32.8,100,20.31,4.16
1996-09-15,29.8,23.8,25.8,10.6,10.6,0.0,12.1,23.0,123,15.48,3.2
1996-09-16,30.2,22.1,25.8,0.4,0.4,0.0,9.9,20.9,40,15.76,3.3
1996-09-17,29.5,22.9,25.9,0.5,0.5,0.0,17.0,34.9,95,12.98,3.12
1996-09-18,31.5,22.2,26.3,7.1,7.1,0.0,14.8,32.8,118,16.87,3.75
1996-09-19,23.6,20.7,22.2,4.3,4.3,0.0,19.8,41.4,341,7.14,1.76
1996-09-20,26.1,19.1,22.6,2.1,2.1,0.0,13.0,30.2,26,13.59,3.03
1996-09-21,25.3,17.0,20.8,0.0,0.0,0.0,10.1,22.3,73,20.5,3.93
1996-09-22,26.5,17.5,21.8,0.0,0.0,0.0,8.0,19.4,95,20.83,4.09
1996-09-23,26.3,16.3,21.5,0.0,0.0,0.0,12.4,27.4,105,21.32,4.2
1996-09-24,27.9,18.4,23.1,0.0,0.0,0.0,13.1,27.7,115,19.97,4.06
1996-09-25,28.0,19.9,23.7,0.4,0.4,0.0,12.7,25.6,84,17.67,3.74
1996-09-26,26.9,19.9,22.8,0.0,0.0,0.0,15.6,32.0,71,15.39,3.59
1996-09-27,26.3,18.5,21.9,0.0,0.0,0.0,18.1,35.3,61,15.74,3.7
1996-09-28,26.4,16.3,21.5,0.0,0.0,0.0,11.5,26.6,34,18.32,3.72
1996-09-29,26.3,17.8,21.8,0.0,0.0,0.0,13.6,31.3,37,18.06,3.71
1996-09-30,26.2,17.5,21.9,0.0,0.0,0.0,17.1,37.1,24,16.77,3.65
1996-10-01,23.8,18.4,21.0,0.0,0.0,0.0,10.5,21.2,52,11.73,2.52
1996-10-02,27.0,16.4,21.6,0.2,0.2,0.0,12.0,26.6,233,18.75,3.76
1996-10-03,25.1,18.1,20.9,0.0,0.0,0.0,9.4,24.5,6,16.21,3.27
1996-10-04,24.9,15.5,20.0,0.0,0.0,0.0,12.0,27.0,93,19.76,3.89
1996-10-05,29.5,16.8,21.7,1.3,1.3,0.0,22.7,40.7,183,17.1,4.03
1996-10-06,18.0,12.5,13.5,33.5,33.5,0.0,22.4,44.6,340,1.17,0.48
1996-10-07,14.0,12.7,13.1,14.1,14.1,0.0,10.8,20.2,2,1.29,0.47
1996-10-08,16.8,12.8,14.4,0.0,0.0,0.0,7.6,14.4,9,5.9,1.15
1996-10-09,19.7,11.6,16.1,0.0,0.0,0.0,10.2,20.9,96,8.99,1.81
1996-10-10,20.0,15.9,17.8,0.0,0.0,0.0,13.4,26.3,95,5.28,1.64
1996-10-11,20.9,16.8,18.5,0.0,0.0,0.0,10.4,25.2,93,8.57,1.96
1996-10-12,22.8,14.3,18.8,0.0,0.0,0.0,10.0,24.1,72,13.19,2.47
1996-10-13,22.9,16.5,19.7,0.0,0.0,0.0,6.6,15.1,23,11.04,2.12
1996-10-14,24.0,13.6,18.9,0.0,0.0,0.0,7.9,23.4,330,14.22,2.7
1996-10-15,23.9,13.2,18.4,0.0,0.0,0.0,10.4,14.8,255,18.24,3.23
1996-10-16,24.8,12.9,19.4,0.0,0.0,0.0,17.7,33.5,106,18.05,3.64
1996-10-17,23.2,16.3,19.1,0.0,0.0,0.0,14.2,28.1,167,7.31,1.74
1996-10-18,24.5,14.3,18.8,0.0,0.0,0.0,11.5,25.2,343,17.5,3.22
1996-10-19,23.1,13.1,18.0,0.0,0.0,0.0,12.3,29.9,81,16.76,3.13
1996-10-20,20.0,12.1,15.8,0.0,0.0,0.0,16.8,34.2,85,14.87,2.95
1996-10-21,23.0,12.4,17.7,0.0,0.0,0.0,16.8,35.6,98,15.4,3.09
1996-10-22,23.2,15.1,19.0,0.3,0.3,0.0,16.4,29.9,92,8.8,1.83
1996-10-23,24.3,16.4,20.0,1.2,1.2,0.0,9.0,19.1,37,11.89,2.19
1996-10-24,22.1,16.9,19.0,0.8,0.8,0.0,15.7,31.0,349,8.39,1.81
1996-10-25,20.2,14.6,17.0,0.1,0.1,0.0,14.0,32.8,354,10.22,2.32
1996-10-26,18.0,11.3,14.5,0.1,0.1,0.0,15.3,33.1,45,13.14,2.57
1996-10-27,19.7,9.4,14.5,0.0,0.0,0.0,14.2,31.3,147,15.59,2.96
1996-10-28,24.1,14.1,18.4,0.1,0.1,0.0,12.2,27.0,183,15.81,3.1
1996-10-29,25.6,15.8,20.5,0.1,0.1,0.0,17.7,36.0,173,14.5,3.17
1996-10-30,20.3,19.5,19.8,27.5,27.5,0.0,13.3,22.7,107,0.97,0.41
1996-10-31,19.4,12.5,16.7,2.6,2.6,0.0,16.2,32.0,18,3.22,0.68
1996-11-01,12.1,8.8,10.0,20.5,20.5,0.0,21.9,40.0,344,0.9,0.52
1996-11-02,15.4,8.5,11.8,0.0,0.0,0.0,10.5,19.1,51,10.36,1.66
1996-11-03,18.0,10.1,14.0,0.0,0.0,0.0,17.9,37.8,100,9.81,1.83
1996-11-04,17.7,14.2,15.5,15.5,15.5,0.0,12.1,25.9,90,4.89,0.95
1996-11-05,17.1,14.6,15.7,20.9,20.9,0.0,12.2,26.6,12,2.42,0.57
1996-11-06,15.3,9.5,12.6,23.3,23.3,0.0,27.2,51.5,55,0.9,0.53
1996-11-07,11.1,9.4,10.4,17.7,17.7,0.0,17.7,33.8,52,1.14,0.38
1996-11-08,11.1,9.7,10.4,30.2,30.2,0.0,12.5,29.9,335,0.56,0.26
1996-11-09,16.4,9.7,12.6,0.1,0.1,0.0,10.7,20.5,11,7.66,1.38
1996-11-10,16.8,13.0,14.5,1.8,1.8,0.0,17.1,37.8,75,5.48,1.21
1996-11-11,16.3,14.1,15.0,1.9,1.9,0.0,15.3,29.5,15,1.7,0.58
1996-11-12,14.4,6.1,9.9,2.0,2.0,0.0,24.6,47.2,28,1.93,1.1
1996-11-13,9.8,2.5,6.4,0.0,0.0,0.0,14.8,27.7,35,13.13,1.94
1996-11-14,12.9,5.4,9.4,0.0,0.0,0.0,14.2,27.7,49,11.08,2.05
1996-11-15,9.4,7.4,8.0,0.5,0.5,0.0,17.8,38.9,42,3.03,1.0
1996-11-16,12.8,6.8,9.1,0.6,0.6,0.0,14.4,27.4,33,9.28,1.73
1996-11-17,11.5,4.6,7.2,2.4,2.4,0.0,20.0,39.2,303,11.12,2.01
1996-11-18,12.4,1.3,6.5,0.0,0.0,0.0,11.5,24.1,257,14.19,2.27
1996-11-19,14.3,1.9,8.0,0.0,0.0,0.0,9.6,17.3,206,13.24,1.99
1996-11-20,17.7,4.7,10.5,0.0,0.0,0.0,19.0,37.4,260,13.57,2.48
1996-11-21,14.6,4.8,9.6,0.0,0.0,0.0,10.0,27.0,39,11.6,2.0
1996-11-22,14.7,5.5,10.1,0.0,0.0,0.0,10.0,22.7,119,12.0,1.91
1996-11-23,15.3,7.0,11.2,0.0,0.0,0.0,16.1,33.8,291,13.21,2.32
1996-11-24,16.5,4.1,9.7,0.0,0.0,0.0,10.9,16.6,137,12.64,1.9
1996-11-25,15.2,5.9,10.7,1.6,1.6,0.0,11.9,24.5,98,6.94,1.3
1996-11-26,15.4,10.5,12.4,3.5,3.5,0.0,19.4,41.8,307,8.02,1.61
1996-11-27,11.0,6.3,8.5,0.0,0.0,0.0,15.0,31.7,44,12.98,2.28
1996-11-28,9.3,4.8,7.2,7.3,7.3,0.0,15.6,34.2,65,4.35,1.02
1996-11-29,9.2,3.7,6.1,0.5,0.5,0.0,15.3,31.7,315,10.0,1.48
1996-11-30,6.7,-0.1,3.2,0.0,0.0,0.0,21.3,45.4,321,13.22,1.99
1996-12-01,6.6,-1.7,2.0,0.0,0.0,0.0,9.3,23.0,85,13.24,1.68
1996-12-02,8.9,-0.6,3.7,0.0,0.0,0.0,14.2,31.0,116,11.76,1.73
1996-12-03,11.3,4.4,7.5,1.7,1.7,0.0,11.8,22.0,133,6.04,1.22
1996-12-04,10.0,6.2,7.7,1.7,1.7,0.0,19.7,36.4,314,2.91,0.72
1996-12-05,6.0,-1.6,3.3,0.0,0.0,0.0,22.3,47.5,336,12.41,1.87
1996-12-06,7.5,-2.8,1.7,0.0,0.0,0.0,26.0,50.4,279,12.55,2.23
1996-12-07,8.6,-3.3,2.7,0.0,0.0,0.0,9.3,15.8,249,12.52,1.7
1996-12-08,11.8,-1.6,4.9,0.0,0.0,0.0,10.5,19.1,179,12.19,1.72
1996-12-09,11.2,2.1,5.8,0.0,0.0,0.0,15.9,34.9,288,11.96,1.97
1996-12-10,12.1,0.9,5.7,0.0,0.0,0.0,18.7,38.9,275,12.54,2.27
1996-12-11,12.7,-0.6,6.1,0.0,0.0,0.0,9.9,20.5,282,12.23,1.73
1996-12-12,14.2,-0.4,6.3,0.0,0.0,0.0,9.7,22.7,252,12.1,1.8
1996-12-13,16.0,-0.4,7.1,0.0,0.0,0.0,11.5,26.6,211,12.33,1.96
1996-12-14,15.6,2.1,7.8,0.0,0.0,0.0,10.7,18.7,157,12.34,1.82
1996-12-15,16.5,3.3,9.0,0.0,0.0,0.0,10.2,20.9,127,12.24,1.89
1996-12-16,14.3,2.9,8.8,0.0,0.0,0.0,13.5,25.6,314,8.78,1.41
1996-12-17,8.6,2.1,6.6,0.0,0.0,0.0,17.3,34.9,354,4.91,1.09
1996-12-18,6.8,-0.4,2.7,0.0,0.0,0.0,10.9,25.6,76,11.92,1.48
1996-12-19,8.5,-1.7,2.9,0.0,0.0,0.0,10.5,19.1,137,12.12,1.44
1996-12-20,11.8,-1.9,4.6,0.0,0.0,0.0,10.8,22.3,176,12.19,1.67
1996-12-21,14.7,0.2,7.0,0.0,0.0,0.0,11.7,25.9,229,12.25,1.85
1996-12-22,13.4,2.4,6.9,0.0,0.0,0.0,13.6,32.0,342,12.11,2.05
1996-12-23,11.2,-2.1,4.4,0.0,0.0,0.0,11.4,27.7,132,12.46,1.84
1996-12-24,17.4,1.2,8.4,0.0,0.0,0.0,9.8,19.1,191,12.2,1.94
1996-12-25,15.2,2.1,8.0,0.0,0.0,0.0,9.2,15.8,336,11.99,1.64
1996-12-26,12.8,4.0,7.4,0.0,0.0,0.0,11.3,21.6,103,9.96,1.23
1996-12-27,14.3,1.6,7.0,0.0,0.0,0.0,10.5,14.0,113,10.28,1.38
1996-12-28,11.1,3.3,6.2,0.0,0.0,0.0,7.9,15.1,104,7.64,0.98
1996-12-29,11.1,2.4,5.6,0.0,0.0,0.0,10.0,18.4,138,8.49,1.01
1996-12-30,13.5,2.3,6.7,0.0,0.0,0.0,9.5,18.0,112,9.26,1.17
1996-12-31,15.5,6.2,10.3,4.5,4.5,0.0,14.8,27.0,168,6.48,1.0
1997-01-01,10.5,-0.7,5.8,0.0,0.0,0.0,21.4,43.9,336,11.96,1.9
1997-01-02,6.9,-3.6,1.6,0.0,0.0,0.0,13.6,32.4,115,12.61,1.85
1997-01-03,4.7,1.6,3.5,4.7,4.6,0.07,14.1,28.8,40,2.66,0.6
1997-01-04,5.9,1.7,3.8,1.1,1.1,0.0,11.0,18.0,17,2.89,0.47
1997-01-05,3.4,-4.1,-0.7,0.0,0.0,0.0,23.2,43.2,339,13.41,1.56
1997-01-06,1.1,-4.5,-1.7,0.0,0.0,0.0,15.6,33.8,59,7.11,1.37
1997-01-07,2.2,-4.6,-1.7,0.0,0.0,0.0,13.7,29.9,41,13.33,1.56
1997-01-08,0.6,-5.5,-2.6,0.0,0.0,0.0,10.0,22.3,54,10.7,1.1
1997-01-09,5.1,-2.8,0.1,0.0,0.0,0.0,9.6,20.2,141,12.88,1.33
1997-01-10,8.4,-3.3,1.9,0.0,0.0,0.0,10.4,22.0,281,13.08,1.53
1997-01-11,8.6,-3.8,1.7,0.0,0.0,0.0,9.7,16.6,347,13.33,1.5
1997-01-12,13.0,-1.2,5.3,0.0,0.0,0.0,12.9,28.4,140,13.25,1.81
1997-01-13,13.5,4.7,8.1,0.0,0.0,0.0,18.4,37.1,359,7.7,1.4
1997-01-14,5.2,0.1,2.2,3.8,1.7,1.54,19.3,38.2,32,7.47,1.04
1997-01-15,5.9,1.0,3.0,1.1,0.8,0.21,12.1,26.3,75,7.32,0.98
1997-01-16,9.1,2.4,5.4,2.7,2.7,0.0,11.5,21.2,78,9.73,1.22
1997-01-17,6.0,4.5,5.3,5.4,5.4,0.0,13.9,26.3,37,1.67,0.31
1997-01-18,7.5,1.1,3.9,0.1,0.1,0.0,11.3,23.0,58,12.46,1.47
1997-01-19,11.8,-1.0,5.0,0.0,0.0,0.0,10.1,22.7,151,12.81,1.63
1997-01-20,13.1,2.0,7.3,0.0,0.0,0.0,9.3,21.2,141,12.91,1.66
1997-01-21,7.0,-0.8,4.6,0.0,0.0,0.0,21.1,42.8,51,6.13,1.16
1997-01-22,2.9,-3.6,-0.4,9.4,0.3,6.37,18.4,34.9,70,4.93,0.97
1997-01-23,0.9,-1.0,-0.2,7.7,0.0,5.74,18.8,34.2,1,5.67,0.54
1997-01-24,3.0,-5.7,-1.5,0.0,0.0,0.0,11.2,25.6,335,13.64,1.2
1997-01-25,3.3,-5.1,-0.9,0.0,0.0,0.0,8.1,19.4,203,15.01,1.4
1997-01-26,10.9,-5.7,1.8,0.0,0.0,0.0,16.7,34.9,243,15.05,1.89
1997-01-27,13.8,1.5,6.5,0.0,0.0,0.0,23.2,45.7,267,13.52,2.48
1997-01-28,14.1,-0.7,6.1,0.0,0.0,0.0,11.0,24.8,268,14.62,2.05
1997-01-29,13.4,-0.1,6.3,0.2,0.2,0.0,16.2,30.2,94,14.92,2.08
1997-01-30,9.1,5.8,7.1,3.1,3.1,0.0,15.5,27.4,41,3.2,0.62
1997-01-31,8.6,4.0,6.4,0.0,0.0,0.0,18.8,33.5,64,6.74,1.13
1997-02-01,6.1,1.4,2.6,14.4,11.9,1.75,23.8,44.3,58,1.89,0.35
1997-02-02,5.1,1.4,2.9,0.1,0.1,0.0,20.1,40.3,45,5.74,0.98
1997-02-03,4.5,-2.2,1.5,0.0,0.0,0.07,17.2,36.4,65,12.1,1.64
1997-02-04,4.6,-0.2,2.3,3.1,0.0,2.17,13.5,30.2,57,7.52,0.96
1997-02-05,6.5,1.8,4.3,0.0,0.0,0.0,7.2,19.4,5,7.01,0.94
1997-02-06,7.8,0.6,4.3,0.0,0.0,0.0,13.9,33.5,59,9.25,1.31
1997-02-07,6.6,1.4,3.9,0.1,0.1,0.0,10.1,24.8,85,7.88,1.05
1997-02-08,7.1,1.3,4.5,0.0,0.0,0.0,9.1,23.4,92,7.48,0.97
1997-02-09,9.8,-0.1,5.8,0.0,0.0,0.0,7.6,18.4,142,11.1,1.43
1997-02-10,11.6,1.9,6.4,0.0,0.0,0.0,17.6,36.4,340,12.33,2.06
1997-02-11,7.1,-4.3,2.0,0.0,0.0,0.0,12.6,28.8,354,17.67,2.19
1997-02-12,8.8,-2.1,3.1,0.0,0.0,0.0,11.4,23.8,109,17.25,2.24
1997-02-13,10.6,-1.9,4.3,0.0,0.0,0.0,11.6,28.4,101,16.56,2.26
1997-02-14,11.7,2.7,6.5,0.0,0.0,0.0,14.2,29.5,111,13.67,2.22
1997-02-15,14.2,4.7,8.7,0.0,0.0,0.0,21.4,46.1,319,16.6,3.11
1997-02-16,7.4,-0.8,3.5,0.0,0.0,0.0,13.7,32.4,35,17.68,2.6
1997-02-17,8.8,-3.3,2.9,0.0,0.0,0.0,10.1,19.8,130,16.7,2.17
1997-02-18,14.1,-2.3,5.5,0.0,0.0,0.0,15.2,29.5,253,18.22,2.81
